x,y,z
0.0,0.0,0.0
0.01,0.0,0.0
0.02,0.0,0.0
0.03,0.0,0.0
0.04,0.0,0.0
0.05,0.0,0.0
0.06,0.0,0.0
0.07,0.0,0.0
0.08,0.0,0.0
0.09,0.0,0.0
0.1,0.0,0.0
0.11,0.0,0.0
0.12,0.0,0.0
0.13,0.0,0.0
0.14,0.0,0.0
0.15,0.0,0.0
0.16,0.0,0.0
0.17,0.0,0.0
0.18,0.0,0.0
0.19,0.0,0.0
0.2,0.0,0.0
0.21,0.0,0.0
0.22,0.0,0.0
0.23,0.0,0.0
0.24,0.0,0.0
0.25,0.0,0.0
0.26,0.0,0.0
0.27,0.0,0.0
0.28,0.0,0.0
0.29,0.0,0.0
0.3,0.0,0.0
0.31,0.0,0.0
0.32,0.0,0.0
0.33,0.0,0.0
0.34,0.0,0.0
0.35,0.0,0.0
0.36,0.0,0.0
0.37,0.0,0.0
0.38,0.0,0.0
0.39,0.0,0.0
0.4,0.0,0.0
0.41,0.0,0.0
0.42,0.0,0.0
0.43,0.0,0.0
0.44,0.0,0.0
0.45,0.0,0.0
0.46,0.0,0.0
0.47,0.0,0.0
0.48,0.0,0.0
0.49,0.0,0.0
0.5,0.0,0.0
0.51,0.0,0.0
0.52,0.0,0.0
0.53,0.0,0.0
0.54,0.0,0.0
0.55,0.0,0.0
0.56,0.0,0.0
0.57,0.0,0.0
0.58,0.0,0.0
0.59,0.0,0.0
0.6,0.0,0.0
0.61,0.0,0.0
0.62,0.0,0.0
0.63,0.0,0.0
0.64,0.0,0.0
0.65,0.0,0.0
0.66,0.0,0.0
0.67,0.0,0.0
0.68,0.0,0.0
0.69,0.0,0.0
0.7,0.0,0.0
0.71,0.0,0.0
0.72,0.0,0.0
0.73,0.0,0.0
0.74,0.0,0.0
0.75,0.0,0.0
0.76,0.0,0.0
0.77,0.0,0.0
0.78,0.0,0.0
0.79,0.0,0.0
0.8,0.0,0.0
0.81,0.0,0.0
0.82,0.0,0.0
0.83,0.0,0.0
0.84,0.0,0.0
0.85,0.0,0.0
0.86,0.0,0.0
0.87,0.0,0.0
0.88,0.0,0.0
0.89,0.0,0.0
0.9,0.0,0.0
0.91,0.0,0.0
0.92,0.0,0.0
0.93,0.0,0.0
0.94,0.0,0.0
0.95,0.0,0.0
0.96,0.0,0.0
0.97,0.0,0.0
0.98,0.0,0.0
0.99,0.0,0.0
1.0,0.0,0.0
0.0,0.01,0.0
0.01,0.01,0.0
0.02,0.01,0.0
0.03,0.01,0.0
0.04,0.01,0.0
0.05,0.01,0.0
0.06,0.01,0.0
0.07,0.01,0.0194
0.08,0.01,0.011600000000000001
0.09,0.01,0.0358
0.1,0.01,0.0546
0.11,0.01,0.06559999999999999
0.12,0.01,0.09600000000000002
0.13,0.01,0.07279999999999999
0.14,0.01,0.12300000000000001
0.15,0.01,0.1276
0.16,0.01,0.12240000000000001
0.17,0.01,0.132
0.18,0.01,0.11639999999999999
0.19,0.01,0.1742
0.2,0.01,0.18479999999999996
0.21,0.01,0.17800000000000002
0.22,0.01,0.1906
0.23,0.01,0.17820000000000003
0.24,0.01,0.21779999999999997
0.25,0.01,0.24100000000000002
0.26,0.01,0.2244
0.27,0.01,0.2438
0.28,0.01,0.24000000000000005
0.29,0.01,0.252
0.3,0.01,0.2452
0.31,0.01,0.252
0.32,0.01,0.27260000000000006
0.33,0.01,0.29
0.34,0.01,0.28359999999999996
0.35,0.01,0.2982
0.36,0.01,0.29839999999999994
0.37,0.01,0.291
0.38,0.01,0.31920000000000004
0.39,0.01,0.3134
0.4,0.01,0.3232
0.41,0.01,0.3126
0.42,0.01,0.32539999999999997
0.43,0.01,0.309
0.44,0.01,0.31420000000000003
0.45,0.01,0.3299999999999999
0.46,0.01,0.33240000000000003
0.47,0.01,0.32819999999999994
0.48,0.01,0.33879999999999993
0.49,0.01,0.34119999999999995
0.5,0.01,0.3544
0.51,0.01,0.3464
0.52,0.01,0.34700000000000003
0.53,0.01,0.3502
0.54,0.01,0.34759999999999996
0.55,0.01,0.3504
0.56,0.01,0.365
0.57,0.01,0.36040000000000005
0.58,0.01,0.36920000000000003
0.59,0.01,0.3632000000000001
0.6,0.01,0.3836
0.61,0.01,0.3776
0.62,0.01,0.3718
0.63,0.01,0.3942
0.64,0.01,0.39379999999999993
0.65,0.01,0.39160000000000006
0.66,0.01,0.38339999999999996
0.67,0.01,0.38660000000000005
0.68,0.01,0.41479999999999995
0.69,0.01,0.4114
0.7,0.01,0.395
0.71,0.01,0.40259999999999996
0.72,0.01,0.39799999999999996
0.73,0.01,0.418
0.74,0.01,0.41800000000000004
0.75,0.01,0.4152
0.76,0.01,0.4154
0.77,0.01,0.41820000000000007
0.78,0.01,0.4168
0.79,0.01,0.42899999999999994
0.8,0.01,0.4042
0.81,0.01,0.4362
0.82,0.01,0.439
0.83,0.01,0.41419999999999996
0.84,0.01,0.4322000000000001
0.85,0.01,0.4285999999999999
0.86,0.01,0.42680000000000007
0.87,0.01,0.42800000000000005
0.88,0.01,0.4366
0.89,0.01,0.43160000000000004
0.9,0.01,0.43620000000000003
0.91,0.01,0.42
0.92,0.01,0.46059999999999995
0.93,0.01,0.44339999999999996
0.94,0.01,0.45399999999999996
0.95,0.01,0.4454
0.96,0.01,0.4424
0.97,0.01,0.46159999999999995
0.98,0.01,0.43479999999999996
0.99,0.01,0.45699999999999996
1.0,0.01,0.44179999999999997
0.0,0.02,0.0
0.01,0.02,0.0
0.02,0.02,0.0
0.03,0.02,0.0
0.04,0.02,0.0
0.05,0.02,0.0
0.06,0.02,0.0008
0.07,0.02,0.018600000000000002
0.08,0.02,0.018199999999999997
0.09,0.02,0.0188
0.1,0.02,0.0492
0.11,0.02,0.07
0.12,0.02,0.091
0.13,0.02,0.1032
0.14,0.02,0.1334
0.15,0.02,0.1396
0.16,0.02,0.135
0.17,0.02,0.17359999999999995
0.18,0.02,0.17620000000000002
0.19,0.02,0.19799999999999998
0.2,0.02,0.19120000000000004
0.21,0.02,0.2186
0.22,0.02,0.21240000000000003
0.23,0.02,0.2174
0.24,0.02,0.21600000000000003
0.25,0.02,0.22520000000000007
0.26,0.02,0.23080000000000006
0.27,0.02,0.247
0.28,0.02,0.2702
0.29,0.02,0.263
0.3,0.02,0.2716
0.31,0.02,0.264
0.32,0.02,0.2992
0.33,0.02,0.2776
0.34,0.02,0.27540000000000003
0.35,0.02,0.28920000000000007
0.36,0.02,0.308
0.37,0.02,0.31160000000000004
0.38,0.02,0.3178
0.39,0.02,0.3262
0.4,0.02,0.3288
0.41,0.02,0.317
0.42,0.02,0.34540000000000004
0.43,0.02,0.30679999999999996
0.44,0.02,0.3366
0.45,0.02,0.34379999999999994
0.46,0.02,0.35
0.47,0.02,0.3392
0.48,0.02,0.36260000000000003
0.49,0.02,0.36239999999999994
0.5,0.02,0.3428000000000001
0.51,0.02,0.3576
0.52,0.02,0.36019999999999996
0.53,0.02,0.37879999999999997
0.54,0.02,0.3726
0.55,0.02,0.3758000000000001
0.56,0.02,0.37979999999999997
0.57,0.02,0.38760000000000006
0.58,0.02,0.3998
0.59,0.02,0.38859999999999995
0.6,0.02,0.39359999999999995
0.61,0.02,0.387
0.62,0.02,0.3832000000000001
0.63,0.02,0.3918000000000001
0.64,0.02,0.3908
0.65,0.02,0.3953999999999999
0.66,0.02,0.39120000000000005
0.67,0.02,0.40779999999999994
0.68,0.02,0.40820000000000006
0.69,0.02,0.4042
0.7,0.02,0.42040000000000005
0.71,0.02,0.4102
0.72,0.02,0.41120000000000007
0.73,0.02,0.41700000000000004
0.74,0.02,0.4388
0.75,0.02,0.4068
0.76,0.02,0.4114
0.77,0.02,0.41379999999999995
0.78,0.02,0.4245999999999999
0.79,0.02,0.41839999999999994
0.8,0.02,0.428
0.81,0.02,0.4332000000000001
0.82,0.02,0.42739999999999995
0.83,0.02,0.42940000000000006
0.84,0.02,0.445
0.85,0.02,0.43360000000000004
0.86,0.02,0.41780000000000006
0.87,0.02,0.42180000000000006
0.88,0.02,0.44380000000000003
0.89,0.02,0.42460000000000003
0.9,0.02,0.41619999999999996
0.91,0.02,0.43860000000000005
0.92,0.02,0.43760000000000004
0.93,0.02,0.436
0.94,0.02,0.4382
0.95,0.02,0.43699999999999994
0.96,0.02,0.44419999999999993
0.97,0.02,0.4360000000000001
0.98,0.02,0.44620000000000004
0.99,0.02,0.44359999999999994
1.0,0.02,0.45840000000000003
0.0,0.03,0.0
0.01,0.03,0.0
0.02,0.03,0.0
0.03,0.03,0.0
0.04,0.03,0.0
0.05,0.03,0.0
0.06,0.03,0.0004
0.07,0.03,0.006999999999999999
0.08,0.03,0.013399999999999999
0.09,0.03,0.0456
0.1,0.03,0.061
0.11,0.03,0.07600000000000001
0.12,0.03,0.0832
0.13,0.03,0.1148
0.14,0.03,0.13660000000000003
0.15,0.03,0.1496
0.16,0.03,0.1546
0.17,0.03,0.18719999999999998
0.18,0.03,0.188
0.19,0.03,0.2004
0.2,0.03,0.18679999999999997
0.21,0.03,0.18580000000000002
0.22,0.03,0.21020000000000003
0.23,0.03,0.23739999999999997
0.24,0.03,0.22719999999999999
0.25,0.03,0.22160000000000005
0.26,0.03,0.2446
0.27,0.03,0.24280000000000002
0.28,0.03,0.285
0.29,0.03,0.25939999999999996
0.3,0.03,0.2652
0.31,0.03,0.27380000000000004
0.32,0.03,0.28859999999999997
0.33,0.03,0.29259999999999997
0.34,0.03,0.2836
0.35,0.03,0.31560000000000005
0.36,0.03,0.278
0.37,0.03,0.3064
0.38,0.03,0.3046
0.39,0.03,0.3152
0.4,0.03,0.3272
0.41,0.03,0.3378
0.42,0.03,0.32520000000000004
0.43,0.03,0.35119999999999996
0.44,0.03,0.34779999999999994
0.45,0.03,0.33020000000000005
0.46,0.03,0.36519999999999997
0.47,0.03,0.36239999999999994
0.48,0.03,0.36
0.49,0.03,0.35559999999999997
0.5,0.03,0.36840000000000006
0.51,0.03,0.35479999999999995
0.52,0.03,0.35840000000000005
0.53,0.03,0.3736
0.54,0.03,0.3646000000000001
0.55,0.03,0.36800000000000005
0.56,0.03,0.38799999999999996
0.57,0.03,0.373
0.58,0.03,0.3882
0.59,0.03,0.3892
0.6,0.03,0.37900000000000006
0.61,0.03,0.38120000000000004
0.62,0.03,0.4004
0.63,0.03,0.3918
0.64,0.03,0.39759999999999995
0.65,0.03,0.41659999999999997
0.66,0.03,0.3986
0.67,0.03,0.3858
0.68,0.03,0.4
0.69,0.03,0.413
0.7,0.03,0.4149999999999999
0.71,0.03,0.4122
0.72,0.03,0.42339999999999994
0.73,0.03,0.4104
0.74,0.03,0.41379999999999995
0.75,0.03,0.41879999999999995
0.76,0.03,0.4034
0.77,0.03,0.42339999999999994
0.78,0.03,0.42400000000000004
0.79,0.03,0.4118
0.8,0.03,0.41679999999999995
0.81,0.03,0.4304
0.82,0.03,0.4135999999999999
0.83,0.03,0.42479999999999996
0.84,0.03,0.42300000000000004
0.85,0.03,0.429
0.86,0.03,0.43900000000000006
0.87,0.03,0.45659999999999995
0.88,0.03,0.4402
0.89,0.03,0.43119999999999997
0.9,0.03,0.43859999999999993
0.91,0.03,0.4496
0.92,0.03,0.43559999999999993
0.93,0.03,0.431
0.94,0.03,0.4352
0.95,0.03,0.439
0.96,0.03,0.44620000000000004
0.97,0.03,0.4590000000000001
0.98,0.03,0.42979999999999996
0.99,0.03,0.43439999999999995
1.0,0.03,0.4462
0.0,0.04,0.0
0.01,0.04,0.0
0.02,0.04,0.0
0.03,0.04,0.0
0.04,0.04,0.0
0.05,0.04,0.0
0.06,0.04,0.002
0.07,0.04,0.0068000000000000005
0.08,0.04,0.0092
0.09,0.04,0.04279999999999999
0.1,0.04,0.0438
0.11,0.04,0.079
0.12,0.04,0.0964
0.13,0.04,0.11499999999999998
0.14,0.04,0.12860000000000002
0.15,0.04,0.1484
0.16,0.04,0.1424
0.17,0.04,0.1758
0.18,0.04,0.16699999999999998
0.19,0.04,0.19020000000000004
0.2,0.04,0.1948
0.21,0.04,0.19620000000000004
0.22,0.04,0.2238
0.23,0.04,0.2152
0.24,0.04,0.2432
0.25,0.04,0.235
0.26,0.04,0.2546
0.27,0.04,0.247
0.28,0.04,0.27380000000000004
0.29,0.04,0.2712
0.3,0.04,0.2904
0.31,0.04,0.27340000000000003
0.32,0.04,0.281
0.33,0.04,0.2836
0.34,0.04,0.295
0.35,0.04,0.2974
0.36,0.04,0.30700000000000005
0.37,0.04,0.311
0.38,0.04,0.3132
0.39,0.04,0.3166
0.4,0.04,0.3334
0.41,0.04,0.319
0.42,0.04,0.3248
0.43,0.04,0.321
0.44,0.04,0.3494
0.45,0.04,0.32880000000000004
0.46,0.04,0.3373999999999999
0.47,0.04,0.35620000000000007
0.48,0.04,0.3581999999999999
0.49,0.04,0.34659999999999996
0.5,0.04,0.35479999999999995
0.51,0.04,0.36460000000000004
0.52,0.04,0.36
0.53,0.04,0.37699999999999995
0.54,0.04,0.3832
0.55,0.04,0.37300000000000005
0.56,0.04,0.38099999999999995
0.57,0.04,0.3741999999999999
0.58,0.04,0.38280000000000003
0.59,0.04,0.3786
0.6,0.04,0.381
0.61,0.04,0.38799999999999996
0.62,0.04,0.3796
0.63,0.04,0.3956
0.64,0.04,0.3914000000000001
0.65,0.04,0.39059999999999995
0.66,0.04,0.40259999999999996
0.67,0.04,0.39699999999999996
0.68,0.04,0.4044
0.69,0.04,0.39779999999999993
0.7,0.04,0.3948
0.71,0.04,0.41259999999999997
0.72,0.04,0.42279999999999995
0.73,0.04,0.41680000000000006
0.74,0.04,0.412
0.75,0.04,0.4228
0.76,0.04,0.415
0.77,0.04,0.4292000000000001
0.78,0.04,0.4128
0.79,0.04,0.42100000000000004
0.8,0.04,0.42399999999999993
0.81,0.04,0.41700000000000004
0.82,0.04,0.414
0.83,0.04,0.42339999999999994
0.84,0.04,0.41739999999999994
0.85,0.04,0.43660000000000004
0.86,0.04,0.42219999999999996
0.87,0.04,0.44079999999999997
0.88,0.04,0.44599999999999995
0.89,0.04,0.44619999999999993
0.9,0.04,0.45100000000000007
0.91,0.04,0.4496
0.92,0.04,0.4454000000000001
0.93,0.04,0.43440000000000006
0.94,0.04,0.44819999999999993
0.95,0.04,0.44160000000000005
0.96,0.04,0.45039999999999997
0.97,0.04,0.4604
0.98,0.04,0.44420000000000004
0.99,0.04,0.4432
1.0,0.04,0.45020000000000004
0.0,0.05,0.0
0.01,0.05,0.0
0.02,0.05,0.0
0.03,0.05,0.0
0.04,0.05,0.0
0.05,0.05,0.0
0.06,0.05,0.0
0.07,0.05,0.008
0.08,0.05,0.031200000000000002
0.09,0.05,0.042199999999999994
0.1,0.05,0.04780000000000001
0.11,0.05,0.0858
0.12,0.05,0.1106
0.13,0.05,0.09240000000000002
0.14,0.05,0.11800000000000001
0.15,0.05,0.134
0.16,0.05,0.1526
0.17,0.05,0.16680000000000003
0.18,0.05,0.20500000000000004
0.19,0.05,0.1864
0.2,0.05,0.20679999999999998
0.21,0.05,0.2104
0.22,0.05,0.21380000000000002
0.23,0.05,0.22699999999999998
0.24,0.05,0.2394
0.25,0.05,0.24480000000000005
0.26,0.05,0.24799999999999997
0.27,0.05,0.26
0.28,0.05,0.25479999999999997
0.29,0.05,0.27740000000000004
0.3,0.05,0.28300000000000003
0.31,0.05,0.30079999999999996
0.32,0.05,0.2834
0.33,0.05,0.32659999999999995
0.34,0.05,0.30060000000000003
0.35,0.05,0.2968
0.36,0.05,0.319
0.37,0.05,0.3024
0.38,0.05,0.3244
0.39,0.05,0.30660000000000004
0.4,0.05,0.3208
0.41,0.05,0.3396
0.42,0.05,0.34240000000000004
0.43,0.05,0.3378
0.44,0.05,0.3194000000000001
0.45,0.05,0.3428
0.46,0.05,0.3444
0.47,0.05,0.33720000000000006
0.48,0.05,0.35179999999999995
0.49,0.05,0.332
0.5,0.05,0.3633999999999999
0.51,0.05,0.3558
0.52,0.05,0.3774
0.53,0.05,0.36139999999999994
0.54,0.05,0.40380000000000005
0.55,0.05,0.386
0.56,0.05,0.37940000000000007
0.57,0.05,0.36839999999999995
0.58,0.05,0.3868000000000001
0.59,0.05,0.38280000000000003
0.6,0.05,0.39000000000000007
0.61,0.05,0.3838
0.62,0.05,0.38919999999999993
0.63,0.05,0.3998
0.64,0.05,0.4006
0.65,0.05,0.393
0.66,0.05,0.4122
0.67,0.05,0.41759999999999997
0.68,0.05,0.42
0.69,0.05,0.3868
0.7,0.05,0.40399999999999997
0.71,0.05,0.401
0.72,0.05,0.41680000000000006
0.73,0.05,0.4086000000000001
0.74,0.05,0.4072
0.75,0.05,0.42919999999999997
0.76,0.05,0.4142
0.77,0.05,0.4196000000000001
0.78,0.05,0.42219999999999996
0.79,0.05,0.4208
0.8,0.05,0.4334
0.81,0.05,0.4472
0.82,0.05,0.42140000000000005
0.83,0.05,0.4338000000000001
0.84,0.05,0.43540000000000006
0.85,0.05,0.42339999999999994
0.86,0.05,0.43720000000000003
0.87,0.05,0.4386
0.88,0.05,0.4416000000000001
0.89,0.05,0.44499999999999995
0.9,0.05,0.4371999999999999
0.91,0.05,0.43799999999999994
0.92,0.05,0.43440000000000006
0.93,0.05,0.43360000000000004
0.94,0.05,0.44199999999999995
0.95,0.05,0.4432
0.96,0.05,0.44160000000000005
0.97,0.05,0.44480000000000003
0.98,0.05,0.4518000000000001
0.99,0.05,0.4518
1.0,0.05,0.45319999999999994
0.0,0.06,0.0
0.01,0.06,0.0
0.02,0.06,0.0
0.03,0.06,0.0
0.04,0.06,0.0
0.05,0.06,0.0
0.06,0.06,0.0
0.07,0.06,0.0076
0.08,0.06,0.0146
0.09,0.06,0.0408
0.1,0.06,0.065
0.11,0.06,0.0816
0.12,0.06,0.1258
0.13,0.06,0.1082
0.14,0.06,0.1368
0.15,0.06,0.14959999999999998
0.16,0.06,0.16760000000000003
0.17,0.06,0.17420000000000002
0.18,0.06,0.1764
0.19,0.06,0.18639999999999998
0.2,0.06,0.2002
0.21,0.06,0.21900000000000003
0.22,0.06,0.21779999999999997
0.23,0.06,0.2318
0.24,0.06,0.22299999999999998
0.25,0.06,0.251
0.26,0.06,0.23239999999999994
0.27,0.06,0.2394
0.28,0.06,0.2826
0.29,0.06,0.2607999999999999
0.3,0.06,0.27299999999999996
0.31,0.06,0.2844
0.32,0.06,0.275
0.33,0.06,0.3012
0.34,0.06,0.29700000000000004
0.35,0.06,0.281
0.36,0.06,0.3092
0.37,0.06,0.311
0.38,0.06,0.31999999999999995
0.39,0.06,0.3172
0.4,0.06,0.3114
0.41,0.06,0.33019999999999994
0.42,0.06,0.34260000000000007
0.43,0.06,0.3411999999999999
0.44,0.06,0.3564
0.45,0.06,0.34159999999999996
0.46,0.06,0.3608
0.47,0.06,0.3449999999999999
0.48,0.06,0.33820000000000006
0.49,0.06,0.37860000000000005
0.5,0.06,0.3698
0.51,0.06,0.3722
0.52,0.06,0.38020000000000004
0.53,0.06,0.37079999999999996
0.54,0.06,0.3736
0.55,0.06,0.35339999999999994
0.56,0.06,0.3882
0.57,0.06,0.37439999999999996
0.58,0.06,0.39260000000000006
0.59,0.06,0.3864
0.6,0.06,0.3782
0.61,0.06,0.38380000000000003
0.62,0.06,0.3854000000000001
0.63,0.06,0.4028
0.64,0.06,0.38980000000000004
0.65,0.06,0.3868000000000001
0.66,0.06,0.40080000000000005
0.67,0.06,0.4072
0.68,0.06,0.39299999999999996
0.69,0.06,0.4176
0.7,0.06,0.4116
0.71,0.06,0.407
0.72,0.06,0.402
0.73,0.06,0.40279999999999994
0.74,0.06,0.4315999999999999
0.75,0.06,0.4138
0.76,0.06,0.43520000000000003
0.77,0.06,0.40380000000000005
0.78,0.06,0.42160000000000003
0.79,0.06,0.42900000000000005
0.8,0.06,0.4294
0.81,0.06,0.435
0.82,0.06,0.42719999999999997
0.83,0.06,0.4476
0.84,0.06,0.42239999999999994
0.85,0.06,0.44420000000000004
0.86,0.06,0.43079999999999996
0.87,0.06,0.44860000000000005
0.88,0.06,0.435
0.89,0.06,0.42840000000000006
0.9,0.06,0.43439999999999995
0.91,0.06,0.4386
0.92,0.06,0.43980000000000014
0.93,0.06,0.44
0.94,0.06,0.4468
0.95,0.06,0.44939999999999997
0.96,0.06,0.4658
0.97,0.06,0.45
0.98,0.06,0.4514
0.99,0.06,0.44079999999999997
1.0,0.06,0.4468000000000001
0.0,0.07,0.0
0.01,0.07,0.0
0.02,0.07,0.0
0.03,0.07,0.0
0.04,0.07,0.0
0.05,0.07,0.0
0.06,0.07,0.0032
0.07,0.07,0.012
0.08,0.07,0.021
0.09,0.07,0.0682
0.1,0.07,0.0638
0.11,0.07,0.07880000000000001
0.12,0.07,0.08379999999999999
0.13,0.07,0.12380000000000001
0.14,0.07,0.13140000000000002
0.15,0.07,0.1582
0.16,0.07,0.1606
