x,y,z
0.56,0.08,0.0
0.57,0.08,0.0
0.58,0.08,0.0
0.59,0.08,0.0
0.6,0.08,0.0
0.61,0.08,0.0
0.62,0.08,0.0
0.63,0.08,0.0
0.64,0.08,0.0
0.65,0.08,0.0
0.66,0.08,0.0
0.67,0.08,0.0
0.68,0.08,0.0
0.69,0.08,0.0
0.7,0.08,0.0
0.71,0.08,0.0
0.72,0.08,0.0
0.73,0.08,0.0
0.74,0.08,0.0
0.75,0.08,0.0
0.76,0.08,0.0
0.77,0.08,0.0
0.78,0.08,0.0
0.79,0.08,0.0
0.8,0.08,0.0
0.81,0.08,0.0
0.82,0.08,0.0
0.83,0.08,0.0
0.84,0.08,0.0
0.85,0.08,0.0
0.86,0.08,0.0
0.87,0.08,0.0
0.88,0.08,0.0
0.89,0.08,0.0
0.9,0.08,0.0
0.91,0.08,0.0086
0.92,0.08,0.024399999999999998
0.93,0.08,0.0086
0.94,0.08,0.04
0.95,0.08,0.0
0.96,0.08,0.027999999999999997
0.97,0.08,0.0268
0.98,0.08,0.0262
0.99,0.08,0.0384
1.0,0.08,0.049
0.0,0.09,0.0
0.01,0.09,0.0
0.02,0.09,0.0
0.03,0.09,0.0
0.04,0.09,0.0
0.05,0.09,0.0
0.06,0.09,0.0
0.07,0.09,0.0
0.08,0.09,0.0
0.09,0.09,0.0
0.1,0.09,0.0
0.11,0.09,0.0
0.12,0.09,0.0
0.13,0.09,0.0
0.14,0.09,0.0
0.15,0.09,0.0
0.16,0.09,0.0
0.17,0.09,0.0
0.18,0.09,0.0
0.19,0.09,0.0
0.2,0.09,0.0
0.21,0.09,0.0
0.22,0.09,0.0
0.23,0.09,0.0
0.24,0.09,0.0
0.25,0.09,0.0
0.26,0.09,0.0
0.27,0.09,0.0
0.28,0.09,0.0
0.29,0.09,0.0
0.3,0.09,0.0
0.31,0.09,0.0
0.32,0.09,0.0
0.33,0.09,0.0
0.34,0.09,0.0
0.35,0.09,0.0
0.36,0.09,0.0
0.37,0.09,0.0
0.38,0.09,0.0
0.39,0.09,0.0
0.4,0.09,0.0
0.41,0.09,0.0
0.42,0.09,0.0
0.43,0.09,0.0
0.44,0.09,0.0
0.45,0.09,0.0
0.46,0.09,0.0
0.47,0.09,0.0
0.48,0.09,0.0
0.49,0.09,0.0
0.5,0.09,0.0
0.51,0.09,0.0
0.52,0.09,0.0
0.53,0.09,0.0
0.54,0.09,0.0
0.55,0.09,0.0
0.56,0.09,0.0
0.57,0.09,0.0
0.58,0.09,0.0
0.59,0.09,0.0
0.6,0.09,0.0
0.61,0.09,0.0
0.62,0.09,0.0
0.63,0.09,0.0
0.64,0.09,0.0
0.65,0.09,0.0
0.66,0.09,0.0
0.67,0.09,0.0
0.68,0.09,0.0
0.69,0.09,0.0
0.7,0.09,0.0
0.71,0.09,0.0
0.72,0.09,0.0
0.73,0.09,0.0
0.74,0.09,0.0
0.75,0.09,0.0
0.76,0.09,0.0
0.77,0.09,0.0
0.78,0.09,0.0
0.79,0.09,0.0
0.8,0.09,0.0
0.81,0.09,0.0
0.82,0.09,0.0
0.83,0.09,0.0
0.84,0.09,0.0276
0.85,0.09,0.0186
0.86,0.09,0.011000000000000001
0.87,0.09,0.0
0.88,0.09,0.0
0.89,0.09,0.0
0.9,0.09,0.008
0.91,0.09,0.0
0.92,0.09,0.0102
0.93,0.09,0.0
0.94,0.09,0.0288
0.95,0.09,0.0
0.96,0.09,0.027999999999999997
0.97,0.09,0.031200000000000002
0.98,0.09,0.0404
0.99,0.09,0.0322
1.0,0.09,0.0388
0.0,0.1,0.0
0.01,0.1,0.0
0.02,0.1,0.0
0.03,0.1,0.0
0.04,0.1,0.0
0.05,0.1,0.0
0.06,0.1,0.0
0.07,0.1,0.0
0.08,0.1,0.0
0.09,0.1,0.0
0.1,0.1,0.0
0.11,0.1,0.0
0.12,0.1,0.0
0.13,0.1,0.0
0.14,0.1,0.0
0.15,0.1,0.0
