h,l,h_eq,l_eq
0.0,1.0,0.0,1.0
0.0,0.9795918367346939,0.0,0.47839999999999994
0.0,0.9591836734693877,0.0,0.36
0.0,0.9387755102040817,0.0,0.3558
0.0,0.9183673469387755,0.0,0.3582000000000001
0.0,0.8979591836734694,0.0,0.354
0.0,0.8775510204081632,0.0,0.35159999999999997
0.0,0.8571428571428572,0.0,0.3459999999999999
0.0,0.8367346938775511,0.0,0.36160000000000003
0.0,0.8163265306122449,0.0,0.34299999999999997
0.0,0.7959183673469388,0.0,0.35840000000000005
0.0,0.7755102040816326,0.0,0.34940000000000004
0.0,0.7551020408163265,0.0,0.36939999999999995
0.0,0.7346938775510204,0.0,0.357
0.0,0.7142857142857143,0.0,0.3484
0.0,0.6938775510204083,0.0,0.3492
0.0,0.6734693877551021,0.0,0.3476000000000001
0.0,0.653061224489796,0.0,0.37259999999999993
0.0,0.6326530612244898,0.0,0.35979999999999995
0.0,0.6122448979591837,0.0,0.35879999999999995
0.0,0.5918367346938775,0.0,0.36400000000000005
0.0,0.5714285714285714,0.0,0.3594
0.0,0.5510204081632654,0.0,0.3568
0.0,0.5306122448979592,0.0,0.35719999999999996
0.0,0.5102040816326531,0.0,0.34
0.0,0.4897959183673469,0.0,0.3654
0.0,0.4693877551020409,0.0,0.3478
0.0,0.44897959183673475,0.0,0.36920000000000003
0.0,0.4285714285714286,0.0,0.35340000000000005
0.0,0.40816326530612246,0.0,0.3574
0.0,0.3877551020408164,0.0,0.3514
0.0,0.3673469387755103,0.0,0.34759999999999996
0.0,0.34693877551020413,0.0,0.35719999999999996
0.0,0.326530612244898,0.0,0.364
0.0,0.30612244897959184,0.0,0.35280000000000006
0.0,0.2857142857142858,0.0,0.3554
0.0,0.26530612244897966,0.0,0.35960000000000003
0.0,0.24489795918367352,0.0,0.35539999999999994
0.0,0.22448979591836737,0.0,0.3543999999999999
0.0,0.20408163265306134,0.0,0.35240000000000005
0.0,0.1836734693877552,0.0,0.3578
0.0,0.16326530612244905,0.0,0.36039999999999994
0.0,0.1428571428571429,0.0,0.36899999999999994
0.0,0.12244897959183676,0.0,0.3542
0.0,0.10204081632653073,0.0,0.37199999999999994
0.0,0.08163265306122458,0.0,0.36700000000000005
0.0,0.061224489795918435,0.0,0.3466
0.0,0.04081632653061229,0.0,0.34099999999999997
0.0,0.020408163265306145,0.0,0.2772
0.0,0.0,0.0,0.0
0.02040816326530612,0.9795918367346939,0.5724,0.4276
0.02040816326530612,0.9591836734693877,0.34120000000000006,0.3556
0.02040816326530612,0.9387755102040816,0.28859999999999997,0.3318
0.02040816326530612,0.9183673469387755,0.2912,0.32939999999999997
0.02040816326530612,0.8979591836734694,0.32439999999999997,0.3124
0.02040816326530612,0.8775510204081632,0.2998,0.3234
0.02040816326530612,0.8571428571428571,0.28979999999999995,0.3236
0.02040816326530612,0.8367346938775511,0.2718,0.3294
0.02040816326530612,0.8163265306122449,0.3048,0.3236
0.02040816326530612,0.7959183673469388,0.2928,0.31720000000000004
0.02040816326530612,0.7755102040816326,0.30360000000000004,0.3232
0.02040816326530612,0.7551020408163265,0.2632,0.3332
0.02040816326530612,0.7346938775510203,0.2700181818181818,0.3218181818181818
0.02040816326530612,0.7142857142857143,0.2994,0.32280000000000003
0.02040816326530612,0.6938775510204082,0.31920000000000004,0.3148
0.02040816326530612,0.6734693877551021,0.3272,0.31379999999999997
0.02040816326530612,0.653061224489796,0.3018,0.3256
0.02040816326530612,0.6326530612244898,0.3428,0.30800000000000005
0.02040816326530612,0.6122448979591837,0.3452,0.313
0.02040816326530612,0.5918367346938775,0.3006,0.32
0.02040816326530612,0.5714285714285714,0.34720000000000006,0.31260000000000004
0.02040816326530612,0.5510204081632653,0.3491999999999999,0.3112
0.02040816326530612,0.5306122448979592,0.3,0.3234
0.02040816326530612,0.5102040816326531,0.34,0.3048
0.02040816326530612,0.4897959183673469,0.31620000000000004,0.31320000000000003
0.02040816326530612,0.4693877551020408,0.3592,0.3108
0.02040816326530612,0.44897959183673475,0.3422,0.30280000000000007
0.02040816326530612,0.4285714285714286,0.3278000000000001,0.31800000000000006
0.02040816326530612,0.40816326530612246,0.2728,0.32799999999999996
0.02040816326530612,0.3877551020408163,0.301,0.3154
0.02040816326530612,0.3673469387755103,0.3068,0.31980000000000003
0.02040816326530612,0.34693877551020413,0.30860000000000004,0.31320000000000003
0.02040816326530612,0.326530612244898,0.2836,0.32380000000000003
0.02040816326530612,0.30612244897959184,0.2634,0.31860000000000005
0.02040816326530612,0.2857142857142857,0.2832,0.3194
0.02040816326530612,0.26530612244897966,0.2798,0.32080000000000003
