x,y,z
0.42,0.07,0.23720000000000002
0.43,0.07,0.23399999999999999
0.44,0.07,0.25179999999999997
0.45,0.07,0.2486
0.46,0.07,0.23879999999999998
0.47,0.07,0.259
0.48,0.07,0.26899999999999996
0.49,0.07,0.26880000000000004
0.5,0.07,0.249
0.51,0.07,0.25
0.52,0.07,0.2722
0.53,0.07,0.2734
0.54,0.07,0.2888
0.55,0.07,0.28019999999999995
0.56,0.07,0.29780000000000006
0.57,0.07,0.31060000000000004
0.58,0.07,0.2908
0.59,0.07,0.3104
0.6,0.07,0.30119999999999997
0.61,0.07,0.279
0.62,0.07,0.29660000000000003
0.63,0.07,0.30660000000000004
0.64,0.07,0.321
0.65,0.07,0.33240000000000003
0.66,0.07,0.3046
0.67,0.07,0.3356
0.68,0.07,0.33140000000000003
0.69,0.07,0.33020000000000005
0.7,0.07,0.3218
0.71,0.07,0.3392
0.72,0.07,0.32519999999999993
0.73,0.07,0.33899999999999997
0.74,0.07,0.33
0.75,0.07,0.31799999999999995
0.76,0.07,0.35879999999999995
0.77,0.07,0.3454
0.78,0.07,0.35660000000000003
0.79,0.07,0.37760000000000005
0.8,0.07,0.3509999999999999
0.81,0.07,0.3528
0.82,0.07,0.36339999999999995
0.83,0.07,0.3514
0.84,0.07,0.37500000000000006
0.85,0.07,0.3936
0.86,0.07,0.36779999999999996
0.87,0.07,0.3844000000000001
0.88,0.07,0.3846
0.89,0.07,0.36800000000000005
0.9,0.07,0.4126000000000001
0.91,0.07,0.37740000000000007
0.92,0.07,0.384
0.93,0.07,0.3882000000000001
0.94,0.07,0.41059999999999997
0.95,0.07,0.38660000000000005
0.96,0.07,0.38819999999999993
0.97,0.07,0.40759999999999996
0.98,0.07,0.4006
0.99,0.07,0.38520000000000004
1.0,0.07,0.3978000000000001
0.0,0.08,0.0
0.01,0.08,0.0
0.02,0.08,0.0
0.03,0.08,0.0
0.04,0.08,0.0
0.05,0.08,0.0
0.06,0.08,0.0
0.07,0.08,0.0
0.08,0.08,0.0
0.09,0.08,0.0
0.1,0.08,0.001
0.11,0.08,0.0
0.12,0.08,0.004200000000000001
0.13,0.08,0.0092
0.14,0.08,0.011600000000000001
0.15,0.08,0.0144
0.16,0.08,0.026200000000000005
0.17,0.08,0.04419999999999999
0.18,0.08,0.0542
0.19,0.08,0.04159999999999999
0.2,0.08,0.0658
0.21,0.08,0.0806
0.22,0.08,0.0842
0.23,0.08,0.10139999999999999
0.24,0.08,0.10059999999999998
0.25,0.08,0.14059999999999997
0.26,0.08,0.1292
0.27,0.08,0.1346
0.28,0.08,0.1622
0.29,0.08,0.1484
0.3,0.08,0.17420000000000005
0.31,0.08,0.16799999999999998
0.32,0.08,0.1542
0.33,0.08,0.1912
0.34,0.08,0.1912
0.35,0.08,0.1926
0.36,0.08,0.18799999999999997
0.37,0.08,0.20440000000000003
0.38,0.08,0.21000000000000005
0.39,0.08,0.22719999999999999
0.4,0.08,0.23240000000000002
0.41,0.08,0.222
0.42,0.08,0.2186
0.43,0.08,0.2346
0.44,0.08,0.23579999999999998
0.45,0.08,0.21359999999999996
0.46,0.08,0.24100000000000002
0.47,0.08,0.25379999999999997
0.48,0.08,0.2646
0.49,0.08,0.259
0.5,0.08,0.2542
0.51,0.08,0.26020000000000004
0.52,0.08,0.27840000000000004
0.53,0.08,0.2762
0.54,0.08,0.28359999999999996
0.55,0.08,0.2772
0.56,0.08,0.2882
0.57,0.08,0.2936
0.58,0.08,0.3126
0.59,0.08,0.284
0.6,0.08,0.31679999999999997
0.61,0.08,0.2816
0.62,0.08,0.3186
0.63,0.08,0.2938
0.64,0.08,0.3038
0.65,0.08,0.33520000000000005
0.66,0.08,0.325
0.67,0.08,0.30519999999999997
0.68,0.08,0.3334
0.69,0.08,0.3286
0.7,0.08,0.33320000000000005
0.71,0.08,0.33760000000000007
0.72,0.08,0.32160000000000005
0.73,0.08,0.33740000000000003
0.74,0.08,0.34259999999999996
0.75,0.08,0.32400000000000007
0.76,0.08,0.344
0.77,0.08,0.35619999999999996
0.78,0.08,0.3326
0.79,0.08,0.34380000000000005
0.8,0.08,0.36580000000000007
0.81,0.08,0.37520000000000003
0.82,0.08,0.37360000000000004
0.83,0.08,0.35320000000000007
0.84,0.08,0.38300000000000006
0.85,0.08,0.36760000000000004
0.86,0.08,0.36080000000000007
0.87,0.08,0.3638
0.88,0.08,0.3776
0.89,0.08,0.38439999999999996
0.9,0.08,0.392
0.91,0.08,0.41240000000000004
0.92,0.08,0.38839999999999997
0.93,0.08,0.3914
0.94,0.08,0.3812
0.95,0.08,0.4014
0.96,0.08,0.39159999999999995
0.97,0.08,0.39380000000000004
0.98,0.08,0.3818
0.99,0.08,0.4078
1.0,0.08,0.41
0.0,0.09,0.0
0.01,0.09,0.0
0.02,0.09,0.0
0.03,0.09,0.0
0.04,0.09,0.0
0.05,0.09,0.0
0.06,0.09,0.0
0.07,0.09,0.0
0.08,0.09,0.0
0.09,0.09,0.0
