x,y,z
0.0,0.0,0.0
0.01,0.0,0.0
0.02,0.0,0.0
0.03,0.0,0.0
0.04,0.0,0.0
0.05,0.0,0.0
0.06,0.0,0.0
0.07,0.0,0.0
0.08,0.0,0.0
0.09,0.0,0.0
0.1,0.0,0.0
0.11,0.0,0.0
0.12,0.0,0.0
0.13,0.0,0.0
0.14,0.0,0.0
0.15,0.0,0.0
0.16,0.0,0.0
0.17,0.0,0.0
0.18,0.0,0.0
0.19,0.0,0.0
0.2,0.0,0.0
0.21,0.0,0.0
0.22,0.0,0.0
0.23,0.0,0.0
0.24,0.0,0.0
0.25,0.0,0.0
0.26,0.0,0.0
0.27,0.0,0.0
0.28,0.0,0.0
0.29,0.0,0.0
0.3,0.0,0.0
0.31,0.0,0.0
0.32,0.0,0.0
0.33,0.0,0.0
0.34,0.0,0.0
0.35,0.0,0.0
0.36,0.0,0.0
0.37,0.0,0.0
0.38,0.0,0.0
0.39,0.0,0.0
0.4,0.0,0.0
0.41,0.0,0.0
0.42,0.0,0.0
0.43,0.0,0.0
0.44,0.0,0.0
0.45,0.0,0.0
0.46,0.0,0.0
0.47,0.0,0.0
0.48,0.0,0.0
0.49,0.0,0.0
0.5,0.0,0.0
0.51,0.0,0.0
0.52,0.0,0.0
0.53,0.0,0.0
0.54,0.0,0.0
0.55,0.0,0.0
0.56,0.0,0.0
0.57,0.0,0.0
0.58,0.0,0.0
0.59,0.0,0.0
0.6,0.0,0.0
0.61,0.0,0.0
0.62,0.0,0.0
0.63,0.0,0.0
0.64,0.0,0.0
0.65,0.0,0.0
0.66,0.0,0.0
0.67,0.0,0.0
0.68,0.0,0.0
0.69,0.0,0.0
0.7,0.0,0.0
0.71,0.0,0.0
0.72,0.0,0.0
0.73,0.0,0.0
0.74,0.0,0.0
0.75,0.0,0.0
0.76,0.0,0.0
0.77,0.0,0.0
0.78,0.0,0.0
0.79,0.0,0.0
0.8,0.0,0.0
0.81,0.0,0.0
0.82,0.0,0.0
0.83,0.0,0.0
0.84,0.0,0.0
0.85,0.0,0.0
0.86,0.0,0.0
0.87,0.0,0.0
0.88,0.0,0.0
0.89,0.0,0.0
0.9,0.0,0.0
0.91,0.0,0.0
0.92,0.0,0.0
0.93,0.0,0.0
0.94,0.0,0.0
0.95,0.0,0.0
0.96,0.0,0.0
0.97,0.0,0.0
0.98,0.0,0.0
0.99,0.0,0.0
1.0,0.0,0.0
0.0,0.01,0.0
0.01,0.01,0.0
0.02,0.01,0.0
0.03,0.01,0.0
0.04,0.01,0.0
0.05,0.01,0.0
0.06,0.01,0.0
0.07,0.01,0.0
0.08,0.01,0.0
0.09,0.01,0.0
0.1,0.01,0.0
0.11,0.01,0.0
0.12,0.01,0.0
0.13,0.01,0.0
0.14,0.01,0.0
0.15,0.01,0.0
0.16,0.01,0.0
0.17,0.01,0.0
0.18,0.01,0.0
0.19,0.01,0.0
0.2,0.01,0.0
0.21,0.01,0.006999999999999999
0.22,0.01,0.0
0.23,0.01,0.0
0.24,0.01,0.0
0.25,0.01,0.0006
0.26,0.01,0.0002
0.27,0.01,0.0
0.28,0.01,0.0
0.29,0.01,0.0
0.3,0.01,0.0
0.31,0.01,0.0034000000000000002
0.32,0.01,0.02
0.33,0.01,0.023
0.34,0.01,0.0408
0.35,0.01,0.043
0.36,0.01,0.0332
0.37,0.01,0.056999999999999995
0.38,0.01,0.08079999999999998
0.39,0.01,0.04460000000000001
0.4,0.01,0.0616
0.41,0.01,0.09239999999999998
0.42,0.01,0.09700000000000002
0.43,0.01,0.1052
0.44,0.01,0.11620000000000001
0.45,0.01,0.1666
0.46,0.01,0.12140000000000001
0.47,0.01,0.07819999999999999
0.48,0.01,0.1186
0.49,0.01,0.1142
0.5,0.01,0.20079999999999998
0.51,0.01,0.1234
0.52,0.01,0.1532
0.53,0.01,0.1598
0.54,0.01,0.14980000000000002
0.55,0.01,0.13579999999999998
0.56,0.01,0.1796
0.57,0.01,0.1396
0.58,0.01,0.0958
0.59,0.01,0.1564
0.6,0.01,0.161
0.61,0.01,0.14980000000000002
0.62,0.01,0.16560000000000002
0.63,0.01,0.15380000000000002
0.64,0.01,0.162
0.65,0.01,0.21539999999999998
0.66,0.01,0.2126
0.67,0.01,0.158
0.68,0.01,0.15039999999999998
0.69,0.01,0.16440000000000002
0.7,0.01,0.1944
0.71,0.01,0.16620000000000001
0.72,0.01,0.19579999999999997
0.73,0.01,0.158
0.74,0.01,0.2596
0.75,0.01,0.20379999999999998
0.76,0.01,0.21280000000000002
0.77,0.01,0.25139999999999996
0.78,0.01,0.19459999999999997
0.79,0.01,0.24539999999999998
0.8,0.01,0.29560000000000003
0.81,0.01,0.2036
0.82,0.01,0.2874
0.83,0.01,0.2352
0.84,0.01,0.27640000000000003
0.85,0.01,0.2084
0.86,0.01,0.23620000000000002
0.87,0.01,0.2348
0.88,0.01,0.24
0.89,0.01,0.2218
0.9,0.01,0.25439999999999996
0.91,0.01,0.2386
0.92,0.01,0.20420000000000002
0.93,0.01,0.2346
0.94,0.01,0.22939999999999997
0.95,0.01,0.27740000000000004
0.96,0.01,0.17679999999999998
0.97,0.01,0.19700000000000004
0.98,0.01,0.2174
0.99,0.01,0.3034
1.0,0.01,0.18739999999999998
0.0,0.02,0.0
0.01,0.02,0.0
0.02,0.02,0.0
0.03,0.02,0.0
0.04,0.02,0.0
0.05,0.02,0.0
0.06,0.02,0.0
0.07,0.02,0.0
0.08,0.02,0.0
0.09,0.02,0.0
0.1,0.02,0.0
0.11,0.02,0.0
0.12,0.02,0.0
0.13,0.02,0.0
0.14,0.02,0.0
0.15,0.02,0.0
0.16,0.02,0.0
0.17,0.02,0.0
0.18,0.02,0.0
0.19,0.02,0.0
0.2,0.02,0.0
0.21,0.02,0.0
0.22,0.02,0.0
0.23,0.02,0.0
0.24,0.02,0.0
0.25,0.02,0.005
0.26,0.02,0.0
0.27,0.02,0.005
0.28,0.02,0.0014000000000000002
0.29,0.02,0.005600000000000001
0.3,0.02,0.0152
0.31,0.02,0.031400000000000004
0.32,0.02,0.0414
0.33,0.02,0.0272
0.34,0.02,0.054799999999999995
0.35,0.02,0.0432
0.36,0.02,0.06540000000000001
0.37,0.02,0.09280000000000001
0.38,0.02,0.12619999999999998
0.39,0.02,0.0944
0.4,0.02,0.09699999999999999
0.41,0.02,0.171
0.42,0.02,0.16939999999999997
0.43,0.02,0.1884
0.44,0.02,0.132
0.45,0.02,0.2182
0.46,0.02,0.2286
0.47,0.02,0.20939999999999998
0.48,0.02,0.22260000000000002
0.49,0.02,0.1456
0.5,0.02,0.2446
0.51,0.02,0.2686
0.52,0.02,0.2018
0.53,0.02,0.20720000000000002
0.54,0.02,0.2052
0.55,0.02,0.2238
0.56,0.02,0.27940000000000004
0.57,0.02,0.25939999999999996
0.58,0.02,0.29419999999999996
0.59,0.02,0.292
0.6,0.02,0.2708
0.61,0.02,0.29259999999999997
0.62,0.02,0.1936
0.63,0.02,0.2968
0.64,0.02,0.24419999999999997
0.65,0.02,0.2904
0.66,0.02,0.32659999999999995
0.67,0.02,0.26599999999999996
0.68,0.02,0.27
0.69,0.02,0.33779999999999993
0.7,0.02,0.2992
0.71,0.02,0.29560000000000003
0.72,0.02,0.3024
0.73,0.02,0.35540000000000005
0.74,0.02,0.374
0.75,0.02,0.2964
0.76,0.02,0.3038
0.77,0.02,0.332
0.78,0.02,0.354
0.79,0.02,0.3422
0.8,0.02,0.27099999999999996
0.81,0.02,0.2912
0.82,0.02,0.3416
0.83,0.02,0.30179999999999996
0.84,0.02,0.36939999999999995
0.85,0.02,0.3858
0.86,0.02,0.3399999999999999
0.87,0.02,0.35979999999999995
0.88,0.02,0.37479999999999997
0.89,0.02,0.36560000000000004
0.9,0.02,0.37940000000000007
0.91,0.02,0.3722
0.92,0.02,0.3128
0.93,0.02,0.374
0.94,0.02,0.3876
0.95,0.02,0.4146
0.96,0.02,0.40580000000000005
0.97,0.02,0.3631999999999999
0.98,0.02,0.3546
0.99,0.02,0.37940000000000007
1.0,0.02,0.405
0.0,0.03,0.0
0.01,0.03,0.0
0.02,0.03,0.0
0.03,0.03,0.0
0.04,0.03,0.0
0.05,0.03,0.0
0.06,0.03,0.0
0.07,0.03,0.0
0.08,0.03,0.0
0.09,0.03,0.0
0.1,0.03,0.0
0.11,0.03,0.0
0.12,0.03,0.0
0.13,0.03,0.0
0.14,0.03,0.0
0.15,0.03,0.0
0.16,0.03,0.0
0.17,0.03,0.0
0.18,0.03,0.0
0.19,0.03,0.0
0.2,0.03,0.0
0.21,0.03,0.0
0.22,0.03,0.0
0.23,0.03,0.0
0.24,0.03,0.0
0.25,0.03,0.0
0.26,0.03,0.0038
0.27,0.03,0.0036
0.28,0.03,0.0006
0.29,0.03,0.0196
0.3,0.03,0.0242
0.31,0.03,0.0504
0.32,0.03,0.014400000000000001
0.33,0.03,0.038000000000000006
0.34,0.03,0.0354
0.35,0.03,0.0746
0.36,0.03,0.09539999999999998
0.37,0.03,0.1388
0.38,0.03,0.16060000000000002
0.39,0.03,0.11
0.4,0.03,0.1332
0.41,0.03,0.18739999999999998
0.42,0.03,0.2452
0.43,0.03,0.19459999999999997
0.44,0.03,0.2434
0.45,0.03,0.17279999999999998
0.46,0.03,0.25479999999999997
0.47,0.03,0.2628
0.48,0.03,0.26899999999999996
0.49,0.03,0.2908
0.5,0.03,0.2924
0.51,0.03,0.2604
0.52,0.03,0.272
0.53,0.03,0.3236
0.54,0.03,0.2894
0.55,0.03,0.32120000000000004
0.56,0.03,0.3182
0.57,0.03,0.295
0.58,0.03,0.3394
0.59,0.03,0.2858
0.6,0.03,0.31579999999999997
0.61,0.03,0.3274
0.62,0.03,0.3542
0.63,0.03,0.33140000000000003
0.64,0.03,0.3676
0.65,0.03,0.3428
0.66,0.03,0.3648
0.67,0.03,0.38280000000000003
0.68,0.03,0.4064
0.69,0.03,0.4072
0.7,0.03,0.43459999999999993
0.71,0.03,0.4010000000000001
0.72,0.03,0.3672000000000001
0.73,0.03,0.37879999999999997
0.74,0.03,0.36
0.75,0.03,0.34440000000000004
0.76,0.03,0.3836
0.77,0.03,0.44339999999999996
0.78,0.03,0.3848
0.79,0.03,0.43939999999999996
0.8,0.03,0.4124000000000001
0.81,0.03,0.3446
0.82,0.03,0.4302
0.83,0.03,0.4264
0.84,0.03,0.42019999999999996
0.85,0.03,0.43579999999999997
0.86,0.03,0.38
0.87,0.03,0.4314
0.88,0.03,0.4084
0.89,0.03,0.43079999999999996
0.9,0.03,0.42979999999999996
0.91,0.03,0.4164
0.92,0.03,0.42700000000000005
0.93,0.03,0.43279999999999996
0.94,0.03,0.4242
0.95,0.03,0.4100000000000001
0.96,0.03,0.4264
0.97,0.03,0.4386
0.98,0.03,0.43560000000000004
0.99,0.03,0.4426
1.0,0.03,0.456
0.0,0.04,0.0
0.01,0.04,0.0
0.02,0.04,0.0
0.03,0.04,0.0
0.04,0.04,0.0
0.05,0.04,0.0
0.06,0.04,0.0
0.07,0.04,0.0
0.08,0.04,0.0
0.09,0.04,0.0
0.1,0.04,0.0
0.11,0.04,0.0
0.12,0.04,0.0
0.13,0.04,0.0
0.14,0.04,0.0
0.15,0.04,0.0
0.16,0.04,0.0
0.17,0.04,0.0
0.18,0.04,0.0
0.19,0.04,0.0
0.2,0.04,0.0
0.21,0.04,0.0
0.22,0.04,0.0
0.23,0.04,0.0032
0.24,0.04,0.0
0.25,0.04,0.0
0.26,0.04,0.0
0.27,0.04,0.0008
0.28,0.04,0.009
0.29,0.04,0.024399999999999998
0.3,0.04,0.0082
0.31,0.04,0.059800000000000006
0.32,0.04,0.04939999999999999
0.33,0.04,0.0682
0.34,0.04,0.07859999999999999
0.35,0.04,0.12119999999999999
0.36,0.04,0.1418
0.37,0.04,0.09699999999999999
0.38,0.04,0.18119999999999997
0.39,0.04,0.18299999999999997
0.4,0.04,0.25379999999999997
0.41,0.04,0.23560000000000003
0.42,0.04,0.24240000000000003
0.43,0.04,0.2802
0.44,0.04,0.25720000000000004
0.45,0.04,0.312
0.46,0.04,0.298
0.47,0.04,0.27440000000000003
0.48,0.04,0.33679999999999993
0.49,0.04,0.25780000000000003
0.5,0.04,0.3471999999999999
0.51,0.04,0.34980000000000006
0.52,0.04,0.34020000000000006
0.53,0.04,0.3912
0.54,0.04,0.3514000000000001
0.55,0.04,0.3264
0.56,0.04,0.38539999999999996
0.57,0.04,0.3766
0.58,0.04,0.39160000000000006
0.59,0.04,0.3655999999999999
0.6,0.04,0.39899999999999997
0.61,0.04,0.35620000000000007
0.62,0.04,0.41139999999999993
0.63,0.04,0.4042000000000001
0.64,0.04,0.3918
0.65,0.04,0.37239999999999995
0.66,0.04,0.4656
0.67,0.04,0.4006
0.68,0.04,0.4506
0.69,0.04,0.44719999999999993
0.7,0.04,0.44420000000000004
0.71,0.04,0.35979999999999995
0.72,0.04,0.4416
0.73,0.04,0.4078
0.74,0.04,0.44020000000000004
0.75,0.04,0.4367999999999999
0.76,0.04,0.43839999999999996
0.77,0.04,0.42179999999999995
0.78,0.04,0.4221999999999999
0.79,0.04,0.45740000000000003
0.8,0.04,0.42340000000000005
0.81,0.04,0.439
0.82,0.04,0.4586
0.83,0.04,0.4718
0.84,0.04,0.47279999999999994
0.85,0.04,0.44939999999999997
0.86,0.04,0.4868
0.87,0.04,0.4522
0.88,0.04,0.4427999999999999
0.89,0.04,0.43119999999999997
0.9,0.04,0.4462
0.91,0.04,0.4554000000000001
0.92,0.04,0.4739999999999999
0.93,0.04,0.48560000000000003
0.94,0.04,0.4756
0.95,0.04,0.47859999999999997
0.96,0.04,0.4649999999999999
0.97,0.04,0.494
0.98,0.04,0.45919999999999994
0.99,0.04,0.4844
1.0,0.04,0.405
0.0,0.05,0.0
0.01,0.05,0.0
0.02,0.05,0.0
0.03,0.05,0.0
0.04,0.05,0.0
0.05,0.05,0.0
0.06,0.05,0.0
0.07,0.05,0.0
0.08,0.05,0.0
0.09,0.05,0.0
0.1,0.05,0.0
0.11,0.05,0.0
0.12,0.05,0.0
0.13,0.05,0.0
0.14,0.05,0.0
0.15,0.05,0.0
0.16,0.05,0.0
0.17,0.05,0.0
0.18,0.05,0.0
0.19,0.05,0.0
0.2,0.05,0.0
0.21,0.05,0.0
0.22,0.05,0.0
0.23,0.05,0.0
0.24,0.05,0.0
0.25,0.05,0.0
0.26,0.05,0.0
0.27,0.05,0.0042
0.28,0.05,0.001
0.29,0.05,0.022799999999999997
0.3,0.05,0.023399999999999997
0.31,0.05,0.0258
0.32,0.05,0.0784
0.33,0.05,0.0868
0.34,0.05,0.12119999999999999
0.35,0.05,0.13979999999999998
0.36,0.05,0.16639999999999996
0.37,0.05,0.1516
0.38,0.05,0.17099999999999999
0.39,0.05,0.16020000000000004
0.4,0.05,0.2414
0.41,0.05,0.2236
0.42,0.05,0.3212
0.43,0.05,0.315
0.44,0.05,0.293
0.45,0.05,0.35340000000000005
0.46,0.05,0.29780000000000006
0.47,0.05,0.2902
0.48,0.05,0.4028
0.49,0.05,0.30399999999999994
0.5,0.05,0.3236
0.51,0.05,0.34
0.52,0.05,0.39380000000000004
0.53,0.05,0.40120000000000006
0.54,0.05,0.381
0.55,0.05,0.39480000000000004
0.56,0.05,0.425
0.57,0.05,0.37639999999999996
0.58,0.05,0.40980000000000005
0.59,0.05,0.4194
0.6,0.05,0.441
0.61,0.05,0.3732
0.62,0.05,0.444
0.63,0.05,0.43400000000000005
0.64,0.05,0.4386
0.65,0.05,0.45940000000000003
0.66,0.05,0.44599999999999995
0.67,0.05,0.435
0.68,0.05,0.45000000000000007
0.69,0.05,0.47420000000000007
0.7,0.05,0.4557999999999999
0.71,0.05,0.4574
0.72,0.05,0.4584
0.73,0.05,0.4484
0.74,0.05,0.4744
0.75,0.05,0.44140000000000007
0.76,0.05,0.456
0.77,0.05,0.452
0.78,0.05,0.4672
0.79,0.05,0.47800000000000004
0.8,0.05,0.4904
0.81,0.05,0.45760000000000006
0.82,0.05,0.4818
0.83,0.05,0.48580000000000007
0.84,0.05,0.4745999999999999
0.85,0.05,0.46240000000000003
0.86,0.05,0.4612
0.87,0.05,0.49339999999999995
0.88,0.05,0.48639999999999994
0.89,0.05,0.4698
0.9,0.05,0.4732
0.91,0.05,0.472
0.92,0.05,0.484
0.93,0.05,0.4749999999999999
0.94,0.05,0.4842
0.95,0.05,0.47160000000000013
0.96,0.05,0.4788
0.97,0.05,0.4728
0.98,0.05,0.4888
0.99,0.05,0.4832
1.0,0.05,0.4714
0.0,0.06,0.0
0.01,0.06,0.0
0.02,0.06,0.0
0.03,0.06,0.0
0.04,0.06,0.0
0.05,0.06,0.0
0.06,0.06,0.0
0.07,0.06,0.0
0.08,0.06,0.0
0.09,0.06,0.0
0.1,0.06,0.0
0.11,0.06,0.0
0.12,0.06,0.0
0.13,0.06,0.0
0.14,0.06,0.0
0.15,0.06,0.0
0.16,0.06,0.0
0.17,0.06,0.0
0.18,0.06,0.0
0.19,0.06,0.0
0.2,0.06,0.0
0.21,0.06,0.0
0.22,0.06,0.0
0.23,0.06,0.0
0.24,0.06,0.0008
0.25,0.06,0.0
0.26,0.06,0.0026
0.27,0.06,0.013199999999999998
0.28,0.06,0.0166
0.29,0.06,0.0098
0.3,0.06,0.0412
0.31,0.06,0.0726
0.32,0.06,0.04479999999999999
0.33,0.06,0.059000000000000004
0.34,0.06,0.10360000000000001
0.35,0.06,0.09819999999999998
0.36,0.06,0.16540000000000002
0.37,0.06,0.19959999999999997
0.38,0.06,0.22079999999999994
0.39,0.06,0.24359999999999998
0.4,0.06,0.3126
0.41,0.06,0.26940000000000003
0.42,0.06,0.2974
0.43,0.06,0.3268000000000001
0.44,0.06,0.28559999999999997
0.45,0.06,0.37020000000000003
0.46,0.06,0.3638
0.47,0.06,0.36719999999999997
0.48,0.06,0.37160000000000004
0.49,0.06,0.3556
0.5,0.06,0.3538
0.51,0.06,0.38199999999999995
0.52,0.06,0.41319999999999996
0.53,0.06,0.42060000000000003
0.54,0.06,0.34
0.55,0.06,0.405
0.56,0.06,0.4382
0.57,0.06,0.4568
0.58,0.06,0.43479999999999996
0.59,0.06,0.42440000000000005
0.6,0.06,0.4468000000000001
0.61,0.06,0.446
0.62,0.06,0.4378
0.63,0.06,0.419
0.64,0.06,0.46259999999999996
0.65,0.06,0.4678
0.66,0.06,0.4476
0.67,0.06,0.41480000000000006
0.68,0.06,0.4326
0.69,0.06,0.45740000000000003
0.7,0.06,0.4664
0.71,0.06,0.4596
0.72,0.06,0.4404
0.73,0.06,0.48119999999999996
0.74,0.06,0.47580000000000006
0.75,0.06,0.47979999999999995
0.76,0.06,0.44160000000000005
0.77,0.06,0.4886
0.78,0.06,0.47580000000000006
0.79,0.06,0.4557999999999999
0.8,0.06,0.4646
0.81,0.06,0.46279999999999993
0.82,0.06,0.44
0.83,0.06,0.44599999999999995
0.84,0.06,0.4928
0.85,0.06,0.4835999999999999
0.86,0.06,0.48340000000000005
0.87,0.06,0.4632
0.88,0.06,0.49260000000000004
0.89,0.06,0.46840000000000004
0.9,0.06,0.4739999999999999
0.91,0.06,0.4918
0.92,0.06,0.4782
0.93,0.06,0.4902
0.94,0.06,0.48239999999999994
0.95,0.06,0.4885999999999999
0.96,0.06,0.494
0.97,0.06,0.48719999999999997
0.98,0.06,0.49300000000000005
0.99,0.06,0.493
1.0,0.06,0.4996
0.0,0.07,0.0
0.01,0.07,0.0
0.02,0.07,0.0
0.03,0.07,0.0
0.04,0.07,0.0
0.05,0.07,0.0
0.06,0.07,0.0
0.07,0.07,0.0
0.08,0.07,0.0
0.09,0.07,0.0
0.1,0.07,0.0
0.11,0.07,0.0
0.12,0.07,0.0
0.13,0.07,0.0
0.14,0.07,0.0
0.15,0.07,0.0
0.16,0.07,0.0
0.17,0.07,0.0
0.18,0.07,0.0
0.19,0.07,0.0
0.2,0.07,0.0
0.21,0.07,0.0
0.22,0.07,0.0052
0.23,0.07,0.0
0.24,0.07,0.0008
0.25,0.07,0.0058
0.26,0.07,0.0
0.27,0.07,0.0
0.28,0.07,0.015600000000000001
0.29,0.07,0.04
0.3,0.07,0.0278
0.31,0.07,0.0438
0.32,0.07,0.06040000000000001
0.33,0.07,0.09440000000000001
0.34,0.07,0.1862
0.35,0.07,0.16580000000000003
0.36,0.07,0.15999999999999998
0.37,0.07,0.19759999999999997
0.38,0.07,0.24720000000000003
0.39,0.07,0.2766
0.4,0.07,0.2874
0.41,0.07,0.29340000000000005
0.42,0.07,0.3016
0.43,0.07,0.3282
0.44,0.07,0.3586000000000001
0.45,0.07,0.2988
0.46,0.07,0.3340000000000001
0.47,0.07,0.343
0.48,0.07,0.3608
0.49,0.07,0.36839999999999995
0.5,0.07,0.4232
0.51,0.07,0.3917999999999999
0.52,0.07,0.426
