h,l,h_eq,l_eq
0.0,1.0,0.0,1.0
0.0,0.9795918367346939,0.0,1.0
0.0,0.9591836734693877,0.0,1.0
0.0,0.9387755102040817,0.0,0.98
0.0,0.9183673469387755,0.0,1.0
0.0,0.8979591836734694,0.0,1.0
0.0,0.8775510204081632,0.0,1.0
0.0,0.8571428571428572,0.0,1.0
0.0,0.8367346938775511,0.0,1.0
0.0,0.8163265306122449,0.0,1.0
0.0,0.7959183673469388,0.0,0.98
0.0,0.7755102040816326,0.0,0.9780000000000001
0.0,0.7551020408163265,0.0,0.88
0.0,0.7346938775510204,0.0,0.7585999999999998
0.0,0.7142857142857143,0.0,0.6494
0.0,0.6938775510204083,0.0,0.5998
0.0,0.6734693877551021,0.0,0.4882
0.0,0.653061224489796,0.0,0.299
0.0,0.6326530612244898,0.0,0.1084
0.0,0.6122448979591837,0.0,0.07919999999999999
0.0,0.5918367346938775,0.0,0.11120000000000001
0.0,0.5714285714285714,0.0,0.11739999999999999
0.0,0.5510204081632654,0.0,0.1474
0.0,0.5306122448979592,0.0,0.0758
0.0,0.5102040816326531,0.0,0.09
0.0,0.4897959183673469,0.0,0.0956
0.0,0.4693877551020409,0.0,0.099
0.0,0.44897959183673475,0.0,0.0778
0.0,0.4285714285714286,0.0,0.09739999999999999
0.0,0.40816326530612246,0.0,0.0282
0.0,0.3877551020408164,0.0,0.11299999999999999
0.0,0.3673469387755103,0.0,0.10400000000000001
0.0,0.34693877551020413,0.0,0.0366
0.0,0.326530612244898,0.0,0.0388
0.0,0.30612244897959184,0.0,0.0098
0.0,0.2857142857142858,0.0,0.0098
0.0,0.26530612244897966,0.0,0.0
0.0,0.24489795918367352,0.0,0.0
0.0,0.22448979591836737,0.0,0.0
0.0,0.20408163265306134,0.0,0.0
0.0,0.1836734693877552,0.0,0.0
0.0,0.16326530612244905,0.0,0.0
0.0,0.1428571428571429,0.0,0.0
0.0,0.12244897959183676,0.0,0.0
0.0,0.10204081632653073,0.0,0.0
0.0,0.08163265306122458,0.0,0.0
0.0,0.061224489795918435,0.0,0.0
0.0,0.04081632653061229,0.0,0.0
0.0,0.020408163265306145,0.0,0.0
0.0,0.0,0.0,0.0
0.02040816326530612,0.9795918367346939,0.0,1.0
0.02040816326530612,0.9591836734693877,0.04,0.96
0.02040816326530612,0.9387755102040816,0.02,0.98
0.02040816326530612,0.9183673469387755,0.06,0.9
0.02040816326530612,0.8979591836734694,0.0,0.9296000000000001
0.02040816326530612,0.8775510204081632,0.0,0.8896000000000001
0.02040816326530612,0.8571428571428571,0.0,0.9081999999999999
0.02040816326530612,0.8367346938775511,0.02,0.7574000000000001
0.02040816326530612,0.8163265306122449,0.02,0.5790000000000001
0.02040816326530612,0.7959183673469388,0.0,0.4782
0.02040816326530612,0.7755102040816326,0.04,0.485
0.02040816326530612,0.7551020408163265,0.0,0.2832
0.02040816326530612,0.7346938775510203,0.02,0.2054
0.02040816326530612,0.7142857142857143,0.0,0.106
0.02040816326530612,0.6938775510204082,0.0,0.08299999999999999
0.02040816326530612,0.6734693877551021,0.0,0.107
0.02040816326530612,0.653061224489796,0.0,0.1044
0.02040816326530612,0.6326530612244898,0.0,0.0702
0.02040816326530612,0.6122448979591837,0.0,0.1164
0.02040816326530612,0.5918367346938775,0.0,0.09799999999999999
0.02040816326530612,0.5714285714285714,0.0,0.102
0.02040816326530612,0.5510204081632653,0.0,0.0194
0.02040816326530612,0.5306122448979592,0.0,0.1026
0.02040816326530612,0.5102040816326531,0.0,0.0946
0.02040816326530612,0.4897959183673469,0.0,0.10799999999999998
0.02040816326530612,0.4693877551020408,0.0,0.0882
0.02040816326530612,0.44897959183673475,0.0,0.0742
0.02040816326530612,0.4285714285714286,0.0,0.1054
0.02040816326530612,0.40816326530612246,0.0,0.0874
0.02040816326530612,0.3877551020408163,0.0,0.12179999999999999
0.02040816326530612,0.3673469387755103,0.0,0.11100000000000002
0.02040816326530612,0.34693877551020413,0.0,0.05979999999999999
0.02040816326530612,0.326530612244898,0.0,0.0904
0.02040816326530612,0.30612244897959184,0.0,0.0404
0.02040816326530612,0.2857142857142857,0.02,0.0906
0.02040816326530612,0.26530612244897966,0.02,0.0288
0.02040816326530612,0.24489795918367352,0.0,0.050199999999999995
0.02040816326530612,0.22448979591836737,0.0,0.027999999999999997
0.02040816326530612,0.20408163265306123,0.0,0.0334
0.02040816326530612,0.1836734693877552,0.02,0.0
0.02040816326530612,0.16326530612244905,0.0,0.0288
0.02040816326530612,0.1428571428571429,0.0,0.0
0.02040816326530612,0.12244897959183676,0.02,0.0106
0.02040816326530612,0.10204081632653061,0.0,0.011000000000000001
0.02040816326530612,0.08163265306122458,0.0,0.0
0.02040816326530612,0.061224489795918435,0.0,0.0
0.02040816326530612,0.04081632653061229,0.0,0.0
0.02040816326530612,0.020408163265306145,0.0,0.0
0.02040816326530612,0.0,0.0,0.0
0.04081632653061224,0.9591836734693877,0.0,1.0
0.04081632653061224,0.9387755102040816,0.04,0.96
0.04081632653061224,0.9183673469387754,0.02,0.94
0.04081632653061224,0.8979591836734694,0.04,0.9098
0.04081632653061224,0.8775510204081632,0.02,0.93
0.04081632653061224,0.8571428571428571,0.1,0.7404
0.04081632653061224,0.836734693877551,0.02,0.6892
0.04081632653061224,0.8163265306122449,0.0,0.657
0.04081632653061224,0.7959183673469388,0.0,0.5376000000000001
0.04081632653061224,0.7755102040816326,0.02,0.39880000000000004
0.04081632653061224,0.7551020408163265,0.0,0.25920000000000004
0.04081632653061224,0.7346938775510203,0.0,0.159
0.04081632653061224,0.7142857142857142,0.02,0.1788
0.04081632653061224,0.6938775510204082,0.0,0.16399999999999998
0.04081632653061224,0.673469387755102,0.0,0.1512
0.04081632653061224,0.653061224489796,0.0,0.11280000000000001
0.04081632653061224,0.6326530612244898,0.0,0.10859999999999999
0.04081632653061224,0.6122448979591837,0.0,0.05960000000000001
0.04081632653061224,0.5918367346938775,0.0,0.11259999999999999
0.04081632653061224,0.5714285714285714,0.0,0.062400000000000004
0.04081632653061224,0.5510204081632653,0.0,0.1414
0.04081632653061224,0.5306122448979591,0.0,0.062
0.04081632653061224,0.5102040816326531,0.0,0.0394
0.04081632653061224,0.4897959183673469,0.0,0.098
0.04081632653061224,0.4693877551020408,0.0,0.08839999999999999
0.04081632653061224,0.44897959183673464,0.0,0.061799999999999994
0.04081632653061224,0.4285714285714286,0.0,0.0958
0.04081632653061224,0.40816326530612246,0.0,0.0874
0.04081632653061224,0.3877551020408163,0.0,0.0392
0.04081632653061224,0.36734693877551017,0.0,0.1188
0.04081632653061224,0.34693877551020413,0.0,0.05799999999999999
0.04081632653061224,0.326530612244898,0.0,0.039599999999999996
0.04081632653061224,0.30612244897959184,0.0,0.0308
0.04081632653061224,0.2857142857142857,0.0,0.06879999999999999
0.04081632653061224,0.26530612244897955,0.02,0.078
0.04081632653061224,0.24489795918367352,0.0,0.0666
0.04081632653061224,0.22448979591836737,0.0,0.0096
0.04081632653061224,0.20408163265306123,0.0,0.0276
0.04081632653061224,0.18367346938775508,0.02,0.0204
0.04081632653061224,0.16326530612244905,0.0,0.0
0.04081632653061224,0.1428571428571429,0.0,0.0
0.04081632653061224,0.12244897959183676,0.0,0.0
0.04081632653061224,0.10204081632653061,0.0,0.0
0.04081632653061224,0.08163265306122447,0.04,0.0
0.04081632653061224,0.061224489795918435,0.0,0.0
0.04081632653061224,0.04081632653061229,0.05,0.0
0.04081632653061224,0.020408163265306145,0.0,0.0
0.04081632653061224,0.0,0.0,0.0
0.061224489795918366,0.9387755102040817,0.0,1.0
0.061224489795918366,0.9183673469387755,0.06,0.94
0.061224489795918366,0.8979591836734694,0.08,0.92
0.061224489795918366,0.8775510204081634,0.18,0.8086
0.061224489795918366,0.8571428571428572,0.08,0.84
0.061224489795918366,0.8367346938775511,0.1,0.7415999999999999
0.061224489795918366,0.8163265306122449,0.06,0.7372
0.061224489795918366,0.7959183673469388,0.06,0.6384000000000001
0.061224489795918366,0.7755102040816326,0.02,0.5294
0.061224489795918366,0.7551020408163266,0.02,0.4159999999999999
0.061224489795918366,0.7346938775510204,0.02,0.26780000000000004
0.061224489795918366,0.7142857142857143,0.02,0.1604
0.061224489795918366,0.6938775510204082,0.02,0.1488
0.061224489795918366,0.6734693877551021,0.0,0.09879999999999999
0.061224489795918366,0.653061224489796,0.0,0.08440000000000002
0.061224489795918366,0.6326530612244898,0.0,0.08940000000000001
0.061224489795918366,0.6122448979591837,0.0,0.1008
0.061224489795918366,0.5918367346938775,0.0,0.12960000000000002
0.061224489795918366,0.5714285714285714,0.0,0.1284
0.061224489795918366,0.5510204081632653,0.0,0.1274
0.061224489795918366,0.5306122448979592,0.0,0.09820000000000001
0.061224489795918366,0.5102040816326531,0.0,0.0996
0.061224489795918366,0.4897959183673469,0.0,0.068
0.061224489795918366,0.46938775510204084,0.0,0.1354
0.061224489795918366,0.4489795918367347,0.0,0.08039999999999999
0.061224489795918366,0.4285714285714286,0.02,0.08979999999999999
0.061224489795918366,0.40816326530612246,0.0,0.056999999999999995
0.061224489795918366,0.3877551020408163,0.0,0.075
