h,l,h_eq,l_eq
0.0,1.0,0.0,1.0
0.0,0.9795918367346939,0.0,0.43420000000000003
0.0,0.9591836734693877,0.0,0.33880000000000005
0.0,0.9387755102040817,0.0,0.3436
0.0,0.9183673469387755,0.0,0.3346
0.0,0.8979591836734694,0.0,0.3138
0.0,0.8775510204081632,0.0,0.3164
0.0,0.8571428571428572,0.0,0.33959999999999996
0.0,0.8367346938775511,0.0,0.3342
0.0,0.8163265306122449,0.0,0.3379999999999999
0.0,0.7959183673469388,0.0,0.311
0.0,0.7755102040816326,0.0,0.3289999999999999
0.0,0.7551020408163265,0.0,0.33199999999999996
0.0,0.7346938775510204,0.0,0.331
0.0,0.7142857142857143,0.0,0.3362
0.0,0.6938775510204083,0.0,0.3328000000000001
0.0,0.6734693877551021,0.0,0.3289999999999999
0.0,0.653061224489796,0.0,0.3298
0.0,0.6326530612244898,0.0,0.3224
0.0,0.6122448979591837,0.0,0.3264000000000001
0.0,0.5918367346938775,0.0,0.33340000000000003
0.0,0.5714285714285714,0.0,0.326
0.0,0.5510204081632654,0.0,0.3184
0.0,0.5306122448979592,0.0,0.3146
0.0,0.5102040816326531,0.0,0.32720000000000005
0.0,0.4897959183673469,0.0,0.3214
0.0,0.4693877551020409,0.0,0.32439999999999997
0.0,0.44897959183673475,0.0,0.3288
0.0,0.4285714285714286,0.0,0.32539999999999997
0.0,0.40816326530612246,0.0,0.3124
0.0,0.3877551020408164,0.0,0.3212
0.0,0.3673469387755103,0.0,0.33840000000000003
0.0,0.34693877551020413,0.0,0.33020000000000005
0.0,0.326530612244898,0.0,0.33380000000000004
0.0,0.30612244897959184,0.0,0.32980000000000004
0.0,0.2857142857142858,0.0,0.3224
0.0,0.26530612244897966,0.0,0.31859999999999994
0.0,0.24489795918367352,0.0,0.3164
0.0,0.22448979591836737,0.0,0.3267999999999999
0.0,0.20408163265306134,0.0,0.34700000000000003
0.0,0.1836734693877552,0.0,0.3148
0.0,0.16326530612244905,0.0,0.3363999999999999
0.0,0.1428571428571429,0.0,0.3212
0.0,0.12244897959183676,0.0,0.332
0.0,0.10204081632653073,0.0,0.3048
0.0,0.08163265306122458,0.0,0.3086
0.0,0.061224489795918435,0.0,0.30019999999999997
0.0,0.04081632653061229,0.0,0.23399999999999999
0.0,0.020408163265306145,0.0,0.1578
0.0,0.0,0.0,0.0
0.02040816326530612,0.9795918367346939,0.6064,0.3936
0.02040816326530612,0.9591836734693877,0.5589999999999999,0.2736
0.02040816326530612,0.9387755102040816,0.3946,0.27540000000000003
0.02040816326530612,0.9183673469387755,0.535,0.1602
0.02040816326530612,0.8979591836734694,0.5052000000000001,0.1352
0.02040816326530612,0.8775510204081632,0.6232,0.0774
0.02040816326530612,0.8571428571428571,0.4747999999999999,0.15180000000000002
0.02040816326530612,0.8367346938775511,0.4964,0.17300000000000001
0.02040816326530612,0.8163265306122449,0.5589999999999999,0.1278
0.02040816326530612,0.7959183673469388,0.5072,0.1258
0.02040816326530612,0.7755102040816326,0.5982,0.068
0.02040816326530612,0.7551020408163265,0.4696,0.11840000000000002
0.02040816326530612,0.7346938775510203,0.5128,0.12940000000000002
0.02040816326530612,0.7142857142857143,0.535,0.13440000000000002
0.02040816326530612,0.6938775510204082,0.515,0.1406
0.02040816326530612,0.6734693877551021,0.5618,0.11720000000000001
